ISBN,Month,Year,In-Person Sales,Online Sales,Wholesale Sales,Total Sales,Average Price,Total Revenue,Returns,Net Sales
9780330491174,Oct,2025,63,77,19,159,$21.33,"$3,391.74",6,153
9780439771245,Oct,2025,71,58,26,155,$18.84,"$2,919.76",4,151
9781847444615,Oct,2025,41,51,11,103,$12.15,"$1,251.85",2,101
9781402222702,Oct,2025,60,63,17,140,$18.40,"$2,576.59",5,135
9780142408650,Oct,2025,33,29,13,75,$17.97,"$1,347.50",3,72
9781860461651,Oct,2025,58,70,19,147,$13.04,"$1,916.26",7,140
9780974056036,Oct,2025,44,66,16,126,$11.13,"$1,402.77",3,123
9780670869756,Oct,2025,19,25,11,55,$17.97,$988.39,2,53
9781681196312,Oct,2025,82,102,25,209,$21.29,"$4,450.20",9,200
9781619634442,Oct,2025,43,47,13,103,$20.46,"$2,107.65",4,99
9781681195766,Oct,2025,34,49,14,97,$13.38,"$1,297.98",2,95
9781408857908,Oct,2025,62,75,18,155,$24.75,"$3,835.61",7,148
9780544716940,Oct,2025,62,89,32,183,$19.68,"$3,601.32",4,179
9780060572006,Oct,2025,44,63,19,126,$12.86,"$1,620.56",6,120
9781930365124,Oct,2025,67,76,19,162,$19.66,"$3,184.96",6,156
9780805055801,Oct,2025,57,75,23,155,$14.63,"$2,267.21",7,148
9781503943421,Oct,2025,24,31,9,64,$12.35,$790.62,2,62
9780982192160,Oct,2025,55,82,16,153,$14.40,"$2,203.03",6,147
9780312661755,Oct,2025,83,82,19,184,$20.80,"$3,827.16",4,180
9781841587912,Oct,2025,19,36,8,63,$16.69,"$1,051.26",2,61
9780812550283,Oct,2025,56,65,13,134,$18.10,"$2,425.22",3,131
9781250085498,Oct,2025,32,37,10,79,$22.77,"$1,798.91",2,77
9780820328485,Oct,2025,51,61,25,137,$13.23,"$1,812.86",5,132
9781916222014,Oct,2025,51,77,19,147,$12.79,"$1,879.81",3,144
9780062695208,Oct,2025,15,27,8,50,$16.81,$840.34,1,49
9781565073340,Oct,2025,69,79,19,167,$23.24,"$3,880.99",3,164
9780945575337,Oct,2025,36,37,16,89,$23.45,"$2,087.45",2,87
9780451476029,Oct,2025,66,81,27,174,$23.65,"$4,114.93",8,166
9780439895767,Oct,2025,57,87,27,171,$11.36,"$1,943.08",8,163
9780156030670,Oct,2025,50,86,23,159,$15.15,"$2,409.59",5,154
9780994667977,Oct,2025,64,68,16,148,$12.20,"$1,805.28",7,141
9780994667946,Oct,2025,27,28,11,66,$18.99,"$1,253.13",2,64
9788983140678,Oct,2025,71,82,33,186,$15.30,"$2,845.33",6,180
9780060534059,Oct,2025,31,45,10,86,$24.37,"$2,095.77",1,85
9781406553420,Oct,2025,19,26,6,51,$14.12,$720.14,1,50
9780141186177,Oct,2025,41,71,18,130,$23.19,"$3,014.49",6,124
9781568653433,Oct,2025,26,26,9,61,$17.85,"$1,088.97",2,59
9780440226765,Oct,2025,64,62,18,144,$21.39,"$3,080.34",3,141
9780679720768,Oct,2025,37,55,16,108,$21.22,"$2,291.98",2,106
9781843910671,Oct,2025,75,90,19,184,$22.74,"$4,183.64",7,177
9780811214575,Oct,2025,29,38,9,76,$23.64,"$1,796.96",3,73
9780385736176,Oct,2025,37,56,12,105,$18.35,"$1,926.42",2,103
9780099910107,Oct,2025,42,50,12,104,$23.00,"$2,391.55",3,101
9780312352561,Oct,2025,23,36,7,66,$11.09,$732.01,2,64
9780140158618,Oct,2025,88,87,23,198,$18.06,"$3,576.13",4,194
9780425135778,Oct,2025,30,38,15,83,$18.14,"$1,505.70",3,80
9780890843796,Oct,2025,54,74,21,149,$15.34,"$2,286.13",7,142
9780553582024,Oct,2025,58,95,30,183,$19.42,"$3,553.13",7,176
9780684842486,Oct,2025,31,60,18,109,$12.90,"$1,405.76",4,105
9781595140470,Oct,2025,31,39,10,80,$23.69,"$1,895.42",3,77
9780718179847,Oct,2025,18,28,8,54,$18.29,$987.84,1,53
9781594201783,Oct,2025,81,100,31,212,$14.40,"$3,052.44",10,202
9780060509286,Oct,2025,66,86,39,191,$18.63,"$3,557.81",6,185
9781423127185,Oct,2025,48,46,19,113,$20.67,"$2,335.39",3,110
9780143037248,Oct,2025,45,52,19,116,$12.49,"$1,449.38",5,111
9780892960231,Oct,2025,72,91,28,191,$22.60,"$4,316.67",5,186
9781557092748,Oct,2025,29,54,16,99,$14.45,"$1,430.06",4,95
9780312989477,Oct,2025,35,50,11,96,$23.81,"$2,285.98",3,93
9780805000320,Oct,2025,37,43,10,90,$22.82,"$2,053.43",3,87
9780451450968,Oct,2025,43,58,13,114,$13.27,"$1,513.22",2,112
9781400030651,Oct,2025,49,64,15,128,$21.58,"$2,761.95",3,125
9780999277621,Oct,2025,58,76,18,152,$19.90,"$3,024.67",7,145
9780060593315,Oct,2025,69,100,32,201,$21.60,"$4,341.25",5,196
9781416948285,Oct,2025,22,30,8,60,$23.47,"$1,408.50",2,58
9780812515282,Oct,2025,44,54,22,120,$15.23,"$1,827.24",5,115
9780072824827,Oct,2025,29,43,11,83,$20.73,"$1,720.79",2,81
9780060788193,Oct,2025,29,38,16,83,$20.27,"$1,682.71",3,80
9781929774067,Oct,2025,35,39,9,83,$21.76,"$1,805.87",2,81
9780007219612,Oct,2025,29,38,8,75,$24.44,"$1,832.95",1,74
9780505525307,Oct,2025,57,71,22,150,$20.21,"$3,031.40",5,145
9780879516819,Oct,2025,20,32,7,59,$18.34,"$1,082.19",2,57
9780451230850,Oct,2025,83,91,28,202,$11.62,"$2,347.19",9,193
9781929974016,Oct,2025,79,99,23,201,$14.78,"$2,970.07",6,195
9781536800210,Oct,2025,57,76,27,160,$18.75,"$3,000.35",4,156
9780316176538,Oct,2025,37,42,12,91,$20.96,"$1,907.77",4,87
9781612182025,Oct,2025,38,34,10,82,$11.17,$915.79,3,79
9780312349950,Oct,2025,43,57,13,113,$20.99,"$2,371.72",4,109
9781405293181,Oct,2025,26,38,10,74,$23.57,"$1,744.47",2,72
9780375862298,Oct,2025,59,78,28,165,$20.52,"$3,385.69",3,162
9780006485261,Oct,2025,54,46,22,122,$11.83,"$1,443.74",5,117
9781400030026,Oct,2025,19,23,9,51,$11.40,$581.45,2,49
9780151365043,Oct,2025,81,80,19,180,$19.28,"$3,470.25",3,177
9780805095302,Oct,2025,34,54,18,106,$12.90,"$1,367.04",2,104
9780375856488,Oct,2025,33,41,11,85,$21.95,"$1,865.44",2,83
9780802137982,Oct,2025,38,38,11,87,$17.81,"$1,549.49",1,86
9780609803875,Oct,2025,26,22,6,54,$15.15,$817.91,2,52
9780385262187,Oct,2025,50,53,20,123,$13.68,"$1,682.41",3,120
9780316089517,Nov,2025,32,40,11,83,$21.30,"$1,768.01",2,81
9781846057885,Nov,2025,35,46,11,92,$22.53,"$2,072.50",2,90
9780316159784,Nov,2025,48,68,15,131,$23.66,"$3,098.99",4,127
9780316036986,Nov,2025,103,107,32,242,$19.36,"$4,685.23",6,236
9780747266921,Nov,2025,112,111,41,264,$18.81,"$4,965.82",11,253
9780099544036,Nov,2025,82,107,28,217,$17.26,"$3,746.10",10,207
9780446696586,Nov,2025,143,162,37,342,$16.89,"$5,777.37",14,328
9781846054723,Nov,2025,52,60,18,130,$12.53,"$1,629.19",3,127
9780316420273,Nov,2025,52,75,22,149,$22.36,"$3,330.90",4,145
9780316120555,Nov,2025,107,109,40,256,$22.46,"$5,749.60",7,249
9780446611213,Nov,2025,138,150,46,334,$18.66,"$6,232.09",12,322
9780446696616,Nov,2025,95,115,25,235,$14.38,"$3,380.38",9,226
9780446619035,Nov,2025,73,76,29,178,$16.54,"$2,943.81",5,173
9780316070621,Nov,2025,36,34,12,82,$14.03,"$1,150.59",2,80
9780316274029,Nov,2025,86,128,30,244,$17.38,"$4,241.86",9,235
9780316117364,Nov,2025,36,47,13,96,$11.34,"$1,088.94",4,92
9780316211178,Nov,2025,75,87,20,182,$22.64,"$4,121.21",6,176
9780316207560,Nov,2025,32,48,16,96,$17.67,"$1,696.15",4,92
9780446692656,Nov,2025,91,150,43,284,$12.80,"$3,633.91",5,279
9780755300204,Nov,2025,75,75,21,171,$18.25,"$3,119.96",4,167
9780446613361,Nov,2025,40,59,18,117,$18.89,"$2,210.15",2,115
9780316002929,Nov,2025,25,38,13,76,$12.23,$929.14,3,73
9780316024754,Nov,2025,64,101,34,199,$13.23,"$2,632.52",4,195
9780316036184,Nov,2025,100,120,45,265,$18.06,"$4,787.07",8,257
9780446610223,Nov,2025,80,84,32,196,$23.70,"$4,644.91",8,188
9780446613354,Nov,2025,77,88,19,184,$20.41,"$3,755.96",5,179
9780446692632,Nov,2025,78,76,25,179,$14.60,"$2,612.96",6,173
9780316405348,Nov,2025,65,76,29,170,$12.03,"$2,045.36",6,164
9780446603928,Nov,2025,93,126,50,269,$21.42,"$5,762.17",6,263
9780446696630,Nov,2025,31,44,7,82,$17.35,"$1,422.45",2,80
9780316024648,Nov,2025,86,91,35,212,$24.02,"$5,091.32",9,203
9780316097390,Nov,2025,89,96,39,224,$11.44,"$2,562.35",8,216
9780316096157,Nov,2025,94,138,36,268,$22.97,"$6,156.36",8,260
9780446545242,Nov,2025,97,125,53,275,$15.55,"$4,275.03",9,266
9780316101875,Nov,2025,60,84,23,167,$21.52,"$3,593.08",6,161
9781585004782,Nov,2025,70,119,35,224,$15.68,"$3,512.52",8,216
9780316014793,Nov,2025,87,104,30,221,$22.29,"$4,925.13",7,214
9780316431316,Nov,2025,122,148,29,299,$11.58,"$3,461.32",12,287
9780316523967,Nov,2025,29,40,12,81,$12.80,"$1,036.56",2,79
9780316101844,Nov,2025,75,96,32,203,$11.22,"$2,277.55",8,195
9780446609401,Nov,2025,44,57,16,117,$17.73,"$2,074.53",3,114
9780316018784,Nov,2025,104,168,53,325,$17.17,"$5,578.72",12,313
9780316014779,Nov,2025,104,131,24,259,$18.66,"$4,832.23",11,248
9780316097468,Nov,2025,105,124,46,275,$15.10,"$4,153.02",12,263
9780316159791,Nov,2025,96,152,46,294,$16.00,"$4,705.31",9,285
9780316128520,Nov,2025,68,105,31,204,$13.32,"$2,717.27",8,196
9780316036191,Nov,2025,29,45,13,87,$22.71,"$1,975.93",3,84
9780316018746,Nov,2025,60,89,32,181,$18.75,"$3,394.14",3,178
9780316206938,Nov,2025,113,123,32,268,$13.02,"$3,489.55",11,257
9780316018708,Nov,2025,50,84,27,161,$24.17,"$3,891.13",5,156
9780316013932,Nov,2025,86,133,32,251,$13.58,"$3,408.61",12,239
9780446617796,Nov,2025,67,65,29,161,$11.38,"$1,832.57",5,156
9781846058295,Nov,2025,72,115,25,212,$13.84,"$2,933.52",4,208
9780316101912,Nov,2025,73,94,26,193,$18.26,"$3,523.43",9,184
9780446605489,Nov,2025,66,76,21,163,$17.89,"$2,915.95",7,156
9780316002868,Nov,2025,82,106,26,214,$23.61,"$5,052.21",10,204
9780316017701,Nov,2025,88,164,30,282,$14.83,"$4,181.85",9,273
9781780895215,Nov,2025,112,111,24,247,$20.52,"$5,069.09",11,236
9780446608817,Nov,2025,59,86,20,165,$23.77,"$3,921.55",3,162
9780316014502,Nov,2025,43,48,18,109,$12.84,"$1,400.03",3,106
9780316002899,Nov,2025,63,111,22,196,$24.69,"$4,839.24",6,190
9780446612548,Nov,2025,45,63,20,128,$16.36,"$2,093.87",6,122
9780446613378,Nov,2025,51,76,22,149,$20.79,"$3,097.80",4,145
9780316155601,Nov,2025,105,101,25,231,$17.15,"$3,962.05",7,224
9780316224185,Nov,2025,97,101,32,230,$16.70,"$3,841.31",5,225
9780316036221,Nov,2025,100,102,42,244,$14.82,"$3,617.01",11,233
9780316405935,Nov,2025,122,125,35,282,$12.67,"$3,572.26",10,272
9781594831119,Nov,2025,47,71,26,144,$21.10,"$3,038.20",7,137
9780446613347,Nov,2025,98,114,41,253,$17.08,"$4,320.62",12,241
9780316207508,Nov,2025,58,78,23,159,$18.12,"$2,880.34",3,156
9780316013949,Nov,2025,121,117,45,283,$17.24,"$4,879.18",10,273
9780316206716,Nov,2025,87,78,30,195,$13.93,"$2,716.52",4,191
9780099544067,Nov,2025,74,69,16,159,$15.96,"$2,538.42",4,155
9780446676434,Nov,2025,47,79,25,151,$16.62,"$2,510.05",6,145
9780446677387,Nov,2025,98,97,37,232,$22.36,"$5,188.15",6,226
9780446617611,Nov,2025,81,81,21,183,$20.10,"$3,678.17",5,178
9780446611084,Nov,2025,139,127,39,305,$20.52,"$6,260.03",12,293
9780316273497,Nov,2025,53,71,28,152,$21.69,"$3,296.30",6,146
9780316561365,Nov,2025,73,82,31,186,$14.32,"$2,663.11",9,177
9780759529519,Nov,2025,38,62,13,113,$22.72,"$2,566.93",3,110
9780759529700,Nov,2025,38,51,10,99,$16.60,"$1,643.28",4,95
9780759529687,Nov,2025,77,118,42,237,$14.56,"$3,451.64",6,231
9780759529694,Nov,2025,95,124,25,244,$19.98,"$4,874.83",8,236
9780439023481,Nov,2025,37,47,11,95,$14.95,"$1,420.48",1,94
9780439023498,Nov,2025,118,115,39,272,$14.46,"$3,933.00",11,261
9780439791465,Nov,2025,59,110,28,197,$17.82,"$3,510.06",6,191
9780545265355,Nov,2025,31,42,18,91,$16.45,"$1,496.50",2,89
9780545067485,Nov,2025,95,114,36,245,$20.54,"$5,031.20",8,237
9780439771344,Nov,2025,79,129,34,242,$21.97,"$5,317.74",5,237
9780439791434,Nov,2025,88,124,29,241,$12.46,"$3,002.72",7,234
9780439656245,Nov,2025,50,60,20,130,$13.04,"$1,695.64",6,124
9780439023511,Nov,2025,103,169,32,304,$23.01,"$6,993.64",9,295
9780439650762,Nov,2025,85,101,31,217,$22.39,"$4,858.01",9,208
9780575082526,Nov,2025,82,124,32,238,$12.26,"$2,916.72",5,233
9780575127647,Nov,2025,96,134,32,262,$16.60,"$4,350.36",10,252
9780385343336,Nov,2025,137,126,31,294,$15.79,"$4,641.00",12,282
9781616955601,Nov,2025,84,111,29,224,$23.50,"$5,264.13",9,215
9780062795250,Nov,2025,104,149,48,301,$23.86,"$7,182.93",9,292
9781616956936,Nov,2025,30,46,14,90,$20.79,"$1,871.00",2,88
9780062457790,Nov,2025,88,136,29,253,$13.27,"$3,356.66",8,245
9780486452913,Nov,2025,42,63,16,121,$16.10,"$1,948.24",5,116
9780553585971,Nov,2025,62,83,31,176,$23.66,"$4,163.81",7,169
9781451645347,Nov,2025,75,98,27,200,$24.90,"$4,980.96",9,191
9781416541448,Nov,2025,122,109,44,275,$19.35,"$5,320.40",10,265
9781439137291,Nov,2025,97,156,36,289,$24.26,"$7,012.33",12,277
9781416541455,Nov,2025,48,92,27,167,$17.98,"$3,002.10",3,164
9781439137307,Nov,2025,40,45,16,101,$23.35,"$2,358.06",2,99
9780345459206,Nov,2025,75,110,42,227,$11.10,"$2,518.93",6,221
9780061257094,Nov,2025,51,78,24,153,$18.97,"$2,902.04",4,149
9780345472441,Nov,2025,45,59,21,125,$21.67,"$2,708.25",4,121
9780393310757,Nov,2025,65,81,36,182,$13.93,"$2,535.45",6,176
9780393312850,Nov,2025,87,92,33,212,$24.41,"$5,174.80",5,207
9780393311631,Nov,2025,79,140,44,263,$15.76,"$4,145.94",10,253
9781852423230,Nov,2025,60,76,22,158,$23.34,"$3,688.42",6,152
9781401233792,Nov,2025,52,74,26,152,$18.37,"$2,791.85",5,147
9781595145192,Nov,2025,52,83,26,161,$20.75,"$3,340.34",7,154
9780994664112,Nov,2025,123,166,32,321,$13.80,"$4,430.58",14,307
9780994664150,Nov,2025,41,45,10,96,$12.49,"$1,198.97",2,94
9780998471426,Nov,2025,49,66,26,141,$21.47,"$3,027.64",3,138
9780992244613,Nov,2025,111,119,53,283,$17.74,"$5,021.30",12,271
9781250168450,Nov,2025,41,51,14,106,$15.80,"$1,674.70",3,103
9781250254399,Nov,2025,40,63,20,123,$12.74,"$1,567.14",5,118
9781591794677,Nov,2025,88,119,28,235,$11.82,"$2,777.20",9,226
9781903015292,Nov,2025,85,114,29,228,$20.12,"$4,588.46",6,222
9780152045708,Nov,2025,36,49,16,101,$24.53,"$2,477.21",3,98
9780486264684,Nov,2025,34,40,10,84,$15.81,"$1,328.31",2,82
9780140447965,Nov,2025,56,71,30,157,$11.53,"$1,810.02",3,154
9780441805907,Nov,2025,123,112,28,263,$17.86,"$4,697.28",10,253
9781407186788,Nov,2025,91,107,38,236,$24.45,"$5,770.71",7,229
9781613125342,Nov,2025,77,103,22,202,$22.03,"$4,449.70",4,198
9780997687415,Nov,2025,75,90,22,187,$18.20,"$3,402.87",4,183
9781419719097,Nov,2025,61,69,21,151,$13.18,"$1,990.89",3,148
9781613128794,Nov,2025,78,112,29,219,$13.39,"$2,932.72",5,214
9781419704284,Nov,2025,60,52,13,125,$13.35,"$1,668.74",2,123
9780451200181,Nov,2025,38,48,13,99,$24.64,"$2,439.21",2,97
9780007111459,Nov,2025,91,92,32,215,$11.04,"$2,373.34",4,211
9780062251671,Nov,2025,85,113,25,223,$19.48,"$4,343.55",4,219
9781572702844,Nov,2025,91,157,46,294,$13.97,"$4,105.98",7,287
9780007113804,Nov,2025,66,97,22,185,$19.98,"$3,696.96",7,178
9780007120864,Nov,2025,107,161,53,321,$17.39,"$5,582.76",7,314
9780425093252,Nov,2025,30,42,10,82,$23.07,"$1,892.00",3,79
9780006499503,Nov,2025,36,44,17,97,$15.99,"$1,550.98",2,95
9780451199928,Nov,2025,125,149,44,318,$21.93,"$6,974.29",6,312
9780425205976,Nov,2025,98,114,27,239,$17.10,"$4,086.70",5,234
9780886462475,Nov,2025,89,123,46,258,$16.10,"$4,154.73",9,249
9780451199867,Nov,2025,101,118,33,252,$13.45,"$3,389.25",6,246
9781579126285,Nov,2025,124,147,43,314,$16.08,"$5,050.34",15,299
9780425135884,Nov,2025,59,79,37,175,$17.31,"$3,028.97",8,167
9780006490456,Nov,2025,38,58,14,110,$20.32,"$2,235.58",4,106
9780007119301,Nov,2025,100,101,39,240,$20.41,"$4,897.54",7,233
9780517309766,Nov,2025,90,111,53,254,$21.96,"$5,579.04",6,248
9780007171170,Nov,2025,101,100,31,232,$18.57,"$4,308.66",5,227
9781579126261,Nov,2025,41,59,11,111,$22.86,"$2,538.00",2,109
9780006499626,Nov,2025,30,37,9,76,$17.35,"$1,318.86",3,73
9781579126254,Nov,2025,60,70,19,149,$19.64,"$2,926.84",3,146
9781572705647,Nov,2025,67,89,31,187,$13.09,"$2,448.28",7,180
9780312975128,Nov,2025,46,48,17,111,$16.21,"$1,799.12",3,108
9781572707313,Nov,2025,109,109,33,251,$23.15,"$5,811.90",7,244
9780312979829,Nov,2025,70,68,23,161,$16.97,"$2,732.62",4,157
9780451201188,Nov,2025,73,97,19,189,$21.39,"$4,041.90",6,183
9780425100417,Nov,2025,136,149,52,337,$24.35,"$8,205.53",11,326
9781579126933,Nov,2025,83,88,22,193,$12.37,"$2,387.76",5,188
9780007119318,Nov,2025,74,81,25,180,$14.82,"$2,667.59",8,172
9781572704572,Nov,2025,87,144,26,257,$21.30,"$5,473.60",8,249
9780007136858,Nov,2025,67,83,17,167,$23.84,"$3,980.94",5,162
9780007121021,Nov,2025,35,48,12,95,$13.10,"$1,244.34",3,92
9780921111498,Nov,2025,59,66,18,143,$20.36,"$2,911.02",6,137
9780007120697,Nov,2025,73,99,18,190,$13.33,"$2,532.85",4,186
9780007120987,Nov,2025,52,55,19,126,$17.47,"$2,200.70",4,122
9780007136803,Nov,2025,74,91,29,194,$21.91,"$4,250.90",7,187
9780312981716,Nov,2025,51,82,27,160,$17.27,"$2,762.83",6,154
9780007119356,Nov,2025,102,108,50,260,$21.93,"$5,702.23",9,251
9780007120819,Nov,2025,68,75,16,159,$17.57,"$2,793.79",3,156
9780553119220,Nov,2025,73,86,32,191,$21.63,"$4,131.07",8,183
9780646418438,Nov,2025,63,88,19,170,$23.41,"$3,979.28",7,163
9780312981617,Nov,2025,50,74,25,149,$24.80,"$3,694.90",3,146
9780007122592,Nov,2025,30,46,15,91,$18.97,"$1,725.91",3,88
9781572705470,Nov,2025,65,69,26,160,$23.94,"$3,831.15",7,153
9780007120710,Nov,2025,37,45,8,90,$18.17,"$1,635.65",4,86
9780425205969,Nov,2025,100,140,28,268,$23.33,"$6,251.16",12,256
9780007111503,Nov,2025,116,131,39,286,$11.17,"$3,194.32",7,279
9780007119332,Nov,2025,38,54,13,105,$21.00,"$2,204.49",2,103
9780440196198,Nov,2025,57,58,17,132,$13.54,"$1,786.66",3,129
9780002314572,Nov,2025,77,118,41,236,$20.62,"$4,867.22",9,227
9780007145362,Nov,2025,44,56,14,114,$15.84,"$1,806.01",2,112
9780007120703,Nov,2025,108,136,26,270,$23.19,"$6,260.29",10,260
9780006499473,Nov,2025,63,74,23,160,$14.50,"$2,319.60",4,156
9781579126292,Nov,2025,84,103,28,215,$14.97,"$3,217.90",8,207
9780573616396,Nov,2025,69,89,24,182,$21.85,"$3,976.99",6,176
9781572703858,Nov,2025,104,129,32,265,$12.82,"$3,397.73",10,255
9780007151660,Nov,2025,69,102,21,192,$23.21,"$4,455.55",5,187
9780007120840,Nov,2025,36,61,15,112,$22.58,"$2,528.43",2,110
9780425173749,Nov,2025,30,46,13,89,$14.58,"$1,297.66",2,87
9781579126278,Nov,2025,45,59,18,122,$15.48,"$1,889.17",5,117
9780425067949,Nov,2025,49,70,23,142,$20.08,"$2,851.49",6,136
9780007122585,Nov,2025,44,55,15,114,$14.39,"$1,640.96",5,109
9780425067826,Nov,2025,53,65,11,129,$11.50,"$1,484.08",5,124
9781579126957,Nov,2025,76,98,41,215,$16.75,"$3,601.23",5,210
9780007151677,Nov,2025,105,158,42,305,$16.17,"$4,932.40",7,298
9780312981594,Nov,2025,62,91,19,172,$14.87,"$2,556.95",4,168
9780312981662,Nov,2025,125,168,56,349,$12.49,"$4,360.55",16,333
9780007154821,Nov,2025,62,55,16,133,$12.75,"$1,696.11",4,129
9780006499596,Nov,2025,37,34,15,86,$16.36,"$1,406.68",2,84
9780007120680,Nov,2025,27,40,14,81,$23.67,"$1,917.09",2,79
9780425205952,Nov,2025,46,44,14,104,$17.86,"$1,857.61",2,102
9780312330873,Nov,2025,109,144,39,292,$16.76,"$4,892.74",12,280
9780573014673,Nov,2025,45,39,11,95,$22.47,"$2,134.29",4,91
9780007121106,Nov,2025,108,157,38,303,$13.21,"$4,002.93",10,293
9780582275232,Nov,2025,90,88,31,209,$24.42,"$5,103.07",8,201
9781572703933,Nov,2025,141,137,41,319,$18.18,"$5,800.49",8,311
9780451199904,Nov,2025,76,87,31,194,$21.19,"$4,111.01",9,185
9780007154845,Nov,2025,58,89,20,167,$22.48,"$3,753.36",7,160
9780425173909,Nov,2025,53,95,30,178,$20.07,"$3,572.30",5,173
9781600963940,Nov,2025,97,112,32,241,$24.15,"$5,820.31",9,232
9781579126247,Nov,2025,27,52,14,93,$15.67,"$1,457.26",4,89
9780007274604,Nov,2025,92,124,47,263,$20.54,"$5,401.99",7,256
9788187330424,Nov,2025,81,100,25,206,$14.12,"$2,909.24",8,198
9789963715138,Nov,2025,94,92,29,215,$24.45,"$5,256.49",8,207
9780670019700,Nov,2025,59,69,28,156,$20.34,"$3,173.76",4,152
9781931859455,Nov,2025,97,145,37,279,$13.75,"$3,836.20",6,273
9780140446081,Nov,2025,73,79,26,178,$23.31,"$4,149.57",7,171
9780373210268,Nov,2025,59,70,16,145,$13.48,"$1,955.02",6,139
9780373210459,Nov,2025,80,65,20,165,$19.66,"$3,244.00",3,162
9780373210756,Nov,2025,68,74,28,170,$11.83,"$2,010.26",6,164
9781426834158,Nov,2025,42,52,15,109,$18.92,"$2,062.60",3,106
9780373210671,Nov,2025,39,47,11,97,$13.43,"$1,302.61",2,95
9780439922289,Nov,2025,85,88,21,194,$22.55,"$4,375.05",7,187
9780545518079,Nov,2025,59,77,24,160,$15.54,"$2,486.14",4,156
9780439922272,Nov,2025,78,105,21,204,$12.07,"$2,461.49",7,197
9781471607363,Nov,2025,91,97,24,212,$17.48,"$3,705.15",9,203
9781933617831,Nov,2025,82,105,27,214,$15.18,"$3,249.57",6,208
9781921529153,Nov,2025,100,143,35,278,$22.56,"$6,271.05",10,268
9781559362108,Nov,2025,81,108,35,224,$23.78,"$5,327.40",8,216
9781617521294,Nov,2025,126,152,47,325,$15.10,"$4,908.01",11,314
9780863566370,Nov,2025,78,93,38,209,$17.64,"$3,685.74",6,203
9780399171703,Nov,2025,118,118,25,261,$17.92,"$4,676.90",12,249
9780399544682,Nov,2025,53,61,12,126,$23.51,"$2,961.80",5,121
9781979014410,Nov,2025,93,121,32,246,$14.16,"$3,482.47",11,235
9780440413141,Nov,2025,97,118,40,255,$22.92,"$5,844.66",11,244
9781922147257,Nov,2025,37,61,18,116,$13.56,"$1,572.90",4,112
9780982223215,Nov,2025,81,126,39,246,$17.29,"$4,253.10",6,240
9780982223222,Nov,2025,83,100,23,206,$21.17,"$4,361.96",7,199
9780982223208,Nov,2025,97,104,23,224,$11.94,"$2,675.28",8,216
9781466490314,Nov,2025,56,78,24,158,$24.79,"$3,917.30",4,154
9780957453701,Nov,2025,78,98,23,199,$12.28,"$2,443.44",6,193
9780316762601,Nov,2025,93,83,32,208,$21.91,"$4,557.43",7,201
9780316737654,Nov,2025,115,135,53,303,$16.53,"$5,008.10",10,293
9780316737609,Nov,2025,41,50,19,110,$19.33,"$2,125.94",2,108
9780316737661,Nov,2025,54,75,29,158,$16.30,"$2,576.12",3,155
9780316796392,Nov,2025,50,79,27,156,$21.39,"$3,336.59",7,149
9780316780926,Nov,2025,36,46,18,100,$12.36,"$1,235.55",3,97
9780763630232,Nov,2025,49,59,11,119,$17.42,"$2,073.42",3,116
9780575004795,Nov,2025,39,67,17,123,$14.83,"$1,823.84",2,121
9780829423341,Nov,2025,49,58,25,132,$23.80,"$3,141.18",3,129
9780316161831,Nov,2025,52,76,27,155,$18.15,"$2,813.82",3,152
9780450004971,Nov,2025,74,88,31,193,$19.78,"$3,817.00",5,188
9780470601594,Nov,2025,131,164,39,334,$23.31,"$7,786.83",15,319
9781984806383,Nov,2025,140,124,30,294,$21.00,"$6,173.49",12,282
9780743291477,Nov,2025,63,114,22,199,$22.35,"$4,448.35",4,195
9781451640755,Nov,2025,59,56,15,130,$13.46,"$1,749.85",5,125
9781599900391,Nov,2025,135,146,30,311,$14.03,"$4,363.98",12,299
9781599900797,Nov,2025,31,39,16,86,$12.08,"$1,039.03",3,83
9781582349022,Nov,2025,34,44,17,95,$24.80,"$2,355.72",3,92
9781574091526,Nov,2025,34,37,16,87,$19.69,"$1,713.25",1,86
9780866119580,Nov,2025,75,94,31,200,$24.59,"$4,918.73",6,194
9781925530247,Nov,2025,110,123,35,268,$11.30,"$3,027.17",12,256
9780752863986,Nov,2025,122,152,31,305,$21.67,"$6,610.55",10,295
9780910818117,Nov,2025,115,164,31,310,$24.78,"$7,680.30",12,298
9781508647942,Nov,2025,123,149,34,306,$14.55,"$4,451.45",15,291
9781421523347,Nov,2025,38,48,16,102,$23.61,"$2,408.50",4,98
9781421523286,Nov,2025,110,122,32,264,$12.52,"$3,305.45",7,257
9781421593470,Nov,2025,61,54,25,140,$21.11,"$2,955.24",5,135
9781421518886,Nov,2025,46,68,19,133,$13.95,"$1,855.73",6,127
9781569319307,Nov,2025,93,116,49,258,$16.45,"$4,244.37",8,250
9780575077355,Nov,2025,94,162,54,310,$20.51,"$6,359.10",10,300
9781591169208,Nov,2025,107,129,32,268,$18.01,"$4,826.05",7,261
